id,Name,Fueltype,Technology,Set,Country,Capacity,Duration,YearCommissioned,Retrofit,lat,lon,File,projectID,bus
4729,Faberg,Hydro,,PP,Norway,9.1,0.0,,,61.168182400000006,10.4055732,,{'ENTSOE': ['50WP00000000204J']},6470
4730,Faenza convertite,OCGT,,PP,Italy,10.0,0.0,,,44.3127019,11.861270699999999,,{'ENTSOE': ['26WIMPI-S08CCVRV']},2198
4731,Fana,Hydro,,PP,Norway,12.7,0.0,,,60.263097200000004,5.345251999999999,,{'ENTSOE': ['50WP000000001564']},6490
4732,Fardal,Hydro,,PP,Norway,0.7,0.0,,,61.1918493,7.0231777000000015,,{'ENTSOE': ['50WP000000001572']},6484
4736,Fiumesanto,Hard Coal,,PP,Italy,534.0,0.0,,,40.8037108,8.2637114,,{'ENTSOE': ['26WIMPI-S20FOMSR']},1382
4737,Follum,Hydro,,PP,Norway,2.0,0.0,,,60.20588299999999,10.235225999999999,,{'ENTSOE': ['50WP00000000177X']},6432
4738,Forus,Hydro,,PP,Norway,5.0,0.0,,,58.891881999999995,5.7341574999999985,,{'ENTSOE': ['50WPI00000001845']},6200
4739,Fossan halogalan,Hydro,,PP,Norway,8.1,0.0,,,63.26999549999999,11.0069364,,"{'ENTSOE': ['50WP00000000185Y', '50WP00000000186W']}",6599
4741,Fr.stad bioel,Hydro,,PP,Norway,5.5,0.0,,,62.2034454,5.1708738,,{'ENTSOE': ['50WP000000001912']},6489
4742,Fritzoe,Hydro,,PP,Norway,5.0,0.0,,,59.050990299999995,10.022983400000001,,{'ENTSOE': ['50WP00000000193Z']},6455
4743,Frogner,Hydro,,PP,Norway,5.5,0.0,,,59.91673919999999,10.706842,,{'ENTSOE': ['50WP00000000194X']},6481
4744,Fusina t.,Other,,PP,Italy,871.0,0.0,,,45.4193759,12.256167999999999,,{'ENTSOE': ['26WIMPI-S05FTSNK']},3408
4745,Fygle,Hydro,,PP,Norway,5.6,0.0,,,68.14666830000002,13.637775699999999,,{'ENTSOE': ['50WP00000000202N']},6787
4746,Gardona,Hydro,,PP,Italy,13.0,0.0,,,45.61818529999999,10.5595645,,{'ENTSOE': ['26WIMPI-S05GRDNV']},3673
4747,Gdfsuez nl ec,OCGT,,PP,Netherlands,131.0,0.0,,,52.0455637,4.4836968,,{'ENTSOE': ['49W000000000096H']},5009
4748,Geithusfoss,Hydro,,PP,Norway,15.0,0.0,,,59.59388850000001,10.0417957,,{'ENTSOE': ['50WP000000002099']},6479
4749,Gerola,Hydro,,PP,Italy,13.0,0.0,,,46.0595826,9.5507545,,{'ENTSOE': ['26WIMPI-S03GRLE0']},3658
4750,Giacomo,Hydro,,PP,Italy,10.0,0.0,,,42.8000634,13.5719932,,{'ENTSOE': ['26WIMPI-S03SGNCJ']},2229
4753,Gjovik,Hydro,,PP,Norway,8.2,0.0,,,60.79543020000001,10.691630300000002,,{'ENTSOE': ['50WP00000000213I']},6471
4754,Gkm dbenergie,Hard Coal,,PP,Germany,244.0,0.0,,,49.4445252,8.4995233,,{'ENTSOE': ['11WD4GKM-XCD0--3']},4720
4755,Goglio,Other,,PP,Italy,36.0,0.0,,,46.2947451,8.263660400000001,,{'ENTSOE': ['26WIMZI-S01GGLO0']},3636
4756,Groa,Hydro,,PP,Norway,40.0,0.0,,,62.64398370000001,8.729954000000001,,{'ENTSOE': ['50WP00000000232E']},6610
4757,Grunnai,Hydro,,PP,Norway,17.0,0.0,,,59.53099959999999,8.7426386,,{'ENTSOE': ['50WP00000000225B']},6430
4758,Gryto,Hydro,,PP,Norway,4.3,0.0,,,68.92155989999999,16.5271902,,{'ENTSOE': ['50WP000000002277']},6725
4759,Gtg gtg,Other,,PP,Italy,57.0,0.0,,,45.579923,9.04203,,{'ENTSOE': ['26WIMPI-05318347']},3657
4760,Hafsl.kr,Hydro,,PP,Norway,38.0,0.0,,,61.3153201,7.200961,,{'ENTSOE': ['50WP00000000241D']},6607
4761,Haheim,Hydro,,PP,Norway,1.4,0.0,,,60.016538,5.536027,,{'ENTSOE': ['50WP00000000313E']},6490
4762,Halden,Hydro,,PP,Norway,5.0,0.0,,,59.13299639999999,11.387457000000001,,{'ENTSOE': ['50WP00000000242B']},6376
4763,Hasle,Hydro,,PP,Norway,2.0,0.0,,,59.92502869999999,10.7844414,,{'ENTSOE': ['50WP00000000249Y']},6481
4764,Hastedt,OCGT,,PP,Germany,274.0,0.0,,,53.077507499999996,9.4536936,,{'ENTSOE': ['11WD2BHAS000271O']},5666
4765,Haugen,Hydro,,PP,Norway,32.9,0.0,,,59.585975,10.743412699999999,,{'ENTSOE': ['50WP00000000251A']},6476
4766,Havik,Hydro,,PP,Norway,1.2,0.0,,,59.324351,5.297955,,{'ENTSOE': ['50WP000000003192']},6491
4767,Hinnoy,Hydro,,PP,Norway,9.5,0.0,,,68.52756529999999,15.8663609,,{'ENTSOE': ['50WP00000000267W']},6736
4768,Holla,Hydro,,PP,Norway,0.4,0.0,,,63.313609,9.142308,,{'ENTSOE': ['50WPI00000002825']},6604
4769,Holmen,Hydro,,PP,Norway,11.6,0.0,,,59.85623080000001,10.4924242,,{'ENTSOE': ['50WP00000000283Y']},6465
4770,Honefo.,Hydro,,PP,Norway,34.3,0.0,,,60.16822250000001,10.2564171,,"{'ENTSOE': ['50WP00000000303H', '50WP00000000304F']}",6432
4771,Hopen,Hydro,,PP,Norway,2.0,0.0,,,63.463441700000004,8.0138783,,{'ENTSOE': ['50WP00000000288O']},6607
4772,Hunsf ost,Hydro,,PP,Norway,38.0,0.0,,,60.16822250000001,10.2564171,,"{'ENTSOE': ['50WP000000002641', '50WP00000000296P']}",6432
4773,Husnes,Hydro,,PP,Norway,4.2,0.0,,,59.8588621,5.7474728,,{'ENTSOE': ['50WP00000000298L']},6438
4774,Idroelettrica megolo ceppomorelli,Hydro,,PP,Italy,16.0,0.0,,,45.9922601,8.306751799999999,,{'ENTSOE': ['26WIMPI-S01CEMPM']},3637
4776,Iges,Other,,PP,Italy,150.0,0.0,,,42.1383825,12.593589999999999,,{'ENTSOE': ['26WIMPI-S16IGET0']},2216
4777,Ildgruben,Hydro,,PP,Norway,7.4,0.0,,,66.30669010000001,14.3557791,,{'ENTSOE': ['50WP00000000320H']},6787
4778,Ilva taranto cet,Other,,PP,Italy,400.0,0.0,,,40.464360600000006,17.247030300000002,,{'ENTSOE': ['26WIMPI-0420910Z']},1316
4779,Impianto bolgiano,OCGT,,PP,Italy,61.0,0.0,,,45.4210177,9.2836611,,{'ENTSOE': ['26WIMPI-0760710Z']},3642
4780,Impianto idroelettrico del passirio,Hydro,,PP,Italy,26.0,0.0,,,46.75147279999999,11.190260199999999,,{'ENTSOE': ['26WIMPI-S04CENRY']},3681
4781,Impianto preselezione termovalorizzazione silla,Other,,PP,Italy,56.0,0.0,,,43.760628999999994,10.662773699999999,,{'ENTSOE': ['26WIMPI-S03AFYPH']},2347
4782,Impianto termovalorizzazione dei rifiuti della prov.di to,Other,,PP,Italy,56.0,0.0,,,45.2798516,8.7716484,,{'ENTSOE': ['26WIMPI-01477335']},2359
4783,Indaver production,Geothermal,,PP,Ireland,15.0,0.0,,,53.6771999,-6.3929401000000015,,{'ENTSOE': ['47W000000000240T']},5896
4784,Innset,Hydro,,PP,Norway,105.0,0.0,,,62.719549,10.0280798,,{'ENTSOE': ['50WP00000000321F']},6604
4785,Ise piombino cet,Other,,PP,Italy,181.0,0.0,,,42.9256335,10.5258891,,{'ENTSOE': ['26WIMPI-S09IPYPC']},2345
4786,Jardola,Hydro,,PP,Norway,4.8,0.0,,,61.7171059,6.2347907,,{'ENTSOE': ['50WP000000003265']},6607
4787,Jatta,Hydro,,PP,Norway,4.0,0.0,,,58.9115983,5.711406200000001,,{'ENTSOE': ['50WP000000003362']},6200
4788,Jevnaker,OCGT,,PP,Norway,0.6,0.0,,,60.24074270000001,10.3835425,,{'ENTSOE': ['50WP000000003273']},6432
4789,Kanndalen,Hydro,,PP,Norway,5.4,0.0,,,69.52324490000001,20.5388342,,{'ENTSOE': ['50WP000000003427']},6753
4790,Karsto,Hydro,,PP,Norway,43.8,0.0,,,59.27927,5.52447,,{'ENTSOE': ['50WP00000000398H']},6491
4791,Kassdalen,Hydro,,PP,Norway,2.4,0.0,,,62.793325100000004,11.1883103,,{'ENTSOE': ['50WP000000003451']},6816
4792,Kaven,Hydro,,PP,Norway,5.3,0.0,,,59.032187199999996,11.0899454,,{'ENTSOE': ['50WP00000000399F']},6374
4793,Kilbotn,Hydro,,PP,Norway,1.4,0.0,,,68.7177773,16.5333706,,{'ENTSOE': ['50WP00000000347Y']},6725
4794,Kimberly clark srl,OCGT,,PP,Italy,18.0,0.0,,,45.6151356,8.4021396,,{'ENTSOE': ['26WIMPI-S01KMBRG']},3634
4795,Kjopsvik,Hydro,,PP,Norway,1.9,0.0,,,68.0969598,16.3741587,,{'ENTSOE': ['50WP00000000357V']},6725
4796,Klemetsrud,OCGT,,PP,Norway,31.0,0.0,,,59.838868299999994,10.8385009,,{'ENTSOE': ['50WP000000003605']},6475
4797,Klovtveit,Hydro,,PP,Norway,9.9,0.0,,,60.355277,5.087886,,{'ENTSOE': ['50WPI00000003635']},6489
4798,Knardalstrand,Hydro,,PP,Norway,2.7,0.0,,,59.13009859999999,9.6169549,,{'ENTSOE': ['50WP00000000364Y']},6455
4799,Kongsfjord,Hydro,,PP,Norway,4.6,0.0,,,70.72049520000002,29.3191137,,{'ENTSOE': ['50WP00000000372Z']},6739
4800,Konin,Lignite,,PP,Poland,128.0,0.0,,,52.2230334,18.251073,,{'ENTSOE': ['19W000000000094W']},4435
4801,Kraftwerk rã¶merbrã¼cke,OCGT,,PP,Austria,125.0,0.0,,,48.1536044,14.0107668,,{'ENTSOE': ['11WD7UCHT5XROSOK']},3370
4802,Krogstadelva nkr,Hydro,,PP,Norway,5.5,0.0,,,59.75913829999999,10.0101873,,{'ENTSOE': ['50WPI00000003805']},6464
4803,Krossen,Hydro,,PP,Norway,1.5,0.0,,,58.09598899999999,7.528180000000001,,{'ENTSOE': ['50WP00000000382W']},6207
4804,Kurasfossen,Hydro,,PP,Norway,12.7,0.0,,,62.67890179999999,11.4618021,,{'ENTSOE': ['50WP00000000383U']},6816
4805,Kvitnes,Hydro,,PP,Norway,5.9,0.0,,,68.5720975,15.226096599999998,,{'ENTSOE': ['50WP00000000393R']},6736
4806,Ladonas,Hydro,,PP,Greece,70.0,0.0,,,37.6939467,21.8926294,,{'ENTSOE': ['29WYISLADONAS--V']},1304
4807,Lakselv,Hydro,,PP,Norway,1.0,0.0,,,70.05132640000001,24.971782,,{'ENTSOE': ['50WP00000000400J']},6739
4808,Lamarmora,Other,,PP,Italy,117.0,0.0,,,39.9833333,9.333333300000001,,{'ENTSOE': ['26WIMPI-S03CLTCO']},1388
4809,Lanesboro production,Bioenergy,,PP,Ireland,91.0,0.0,,,53.671403500000004,-7.987334599999999,,{'ENTSOE': ['47W000000000232S']},5877
4810,Langvann,Hydro,,PP,Norway,6.5,0.0,,,60.10646089999999,10.7581229,,{'ENTSOE': ['50WP00000000404B']},6481
4812,Laufenburg,Hydro,,PP,Germany,106.0,0.0,,,47.5732675,8.082053,,{'ENTSOE': ['11WD4KWLFB5-S--M']},3460
4813,Lavrio,Oil,,PP,Greece,410.0,0.0,,,37.714177,24.057663199999997,,"{'ENTSOE': ['29WAISLAVRIO-IIB', '29WAISLAVRIO-I-C']}",1267
4814,Lemie,Hydro,,PP,Italy,22.0,0.0,,,45.2284854,7.293337299999999,,{'ENTSOE': ['26WIMPI-S01LMEIK']},2325
4815,Liffey production,Hydro,,PP,Ireland,38.0,0.0,,,53.353564799999994,-6.3543486,,{'ENTSOE': ['47W000000000233Q']},5891
4816,Litéri gázturbinás erőmű,Oil,,PP,Hungary,120.0,0.0,,,47.107613,18.014077,,{'ENTSOE': ['15WLITER-----PPP']},3255
4818,Ludrigno der. serio,Hydro,,PP,Italy,13.0,0.0,,,45.9243854,9.9252659,,{'ENTSOE': ['26WIMPI-S03LDRG9']},3671
4819,Lyngen,Hydro,,PP,Norway,1.6,0.0,,,69.5755758,20.2114132,,{'ENTSOE': ['50WP000000004342']},6753
4820,Lysvatn,Hydro,,PP,Norway,5.0,0.0,,,69.37593559999999,19.373877800000002,,{'ENTSOE': ['50WP000000004407']},6753
4821,Maen,OCGT,,PP,Italy,44.0,0.0,,,45.8690591,7.617296799999999,,{'ENTSOE': ['26WIMPI-S02MNAEP']},3627
4823,Malga mare,Hydro,,PP,Italy,12.0,0.0,,,46.417978999999995,10.6805509,,{'ENTSOE': ['26WIMPI-S04MMLGH']},3666
4824,Maren,Hydro,,PP,Norway,5.5,0.0,,,61.149302,6.0743212999999985,,{'ENTSOE': ['50WP00000000486K']},6484
4825,Marka,Hydro,,PP,Norway,2.2,0.0,,,68.6003958,15.037525099999998,,{'ENTSOE': ['50WP00000000445Y']},6736
4826,Maroyfjord,Hydro,,PP,Norway,5.4,0.0,,,70.756998,27.342361,,{'ENTSOE': ['50WP00000000487I']},6739
4827,Melbu,Hydro,,PP,Norway,3.3,0.0,,,68.5012102,14.800709099999999,,{'ENTSOE': ['50WP00000000454X']},6736
4828,Meliti,Lignite,,PP,Greece,289.0,0.0,,,40.83,21.581667000000003,,{'ENTSOE': ['29WAISMELITII--H']},1310
4829,Merwedekanaal,OCGT,,PP,Netherlands,103.0,0.0,,,51.9672275,5.0477032999999984,,{'ENTSOE': ['49W000000000091R']},5010
4830,Mi,Lignite,,PP,Bulgaria,3198.0,0.0,,,42.669944,23.270947,,"{'ENTSOE': ['32W001100100294W', '32W001100100063E', '32W001100100153D']}",1964
4831,Mirafiori nord,OCGT,,PP,Italy,19.0,0.0,,,45.042482,7.626857999999999,,{'ENTSOE': ['26WIMPI-S01MNRFF']},2320
4832,Montalto c.le,Other,,PP,Italy,2126.0,0.0,,,45.4894639,7.8622520000000025,,{'ENTSOE': ['26WIMPI-S12MCNTU']},3631
4833,Mosjoen,Hydro,,PP,Norway,9.2,0.0,,,65.836924,13.193401099999999,,{'ENTSOE': ['50WP00000000473T']},6679
4834,Muoidejohka,Hydro,,PP,Norway,5.5,0.0,,,66.7955285,14.6695566,,{'ENTSOE': ['50WP00000000476N']},6787
4835,Namsos,Hydro,,PP,Norway,12.7,0.0,,,64.50405110000001,11.510163,,{'ENTSOE': ['50WP00000000490T']},6682
4836,Narvik,Hydro,,PP,Norway,5.7,0.0,,,68.4384984,17.4272613,,{'ENTSOE': ['50WP00000000491R']},6724
4837,Nedalsfoss,Hydro,,PP,Norway,46.0,0.0,,,59.59388850000001,10.0417957,,"{'ENTSOE': ['50WP000000001289', '50WP00000000497F']}",6479
4838,Nedrefoss,Hydro,,PP,Norway,16.5,0.0,,,59.9221934,10.7538298,,"{'ENTSOE': ['50WP000000005055', '50WP000000005063']}",6481
4839,Nicola,OCGT,,PP,Italy,11.0,0.0,,,44.0779286,10.0398121,,{'ENTSOE': ['26WIMPI-S14ARGPA']},2336
4840,Niingen,Hydro,,PP,Norway,18.5,0.0,,,68.55854219999999,17.0140271,,{'ENTSOE': ['50WP00000000510C']},6725
4841,Nordreisa,Hydro,,PP,Norway,2.8,0.0,,,69.5572308,21.3899913,,{'ENTSOE': ['50WP000000005136']},6753
4842,Nordsvorka,Hydro,,PP,Norway,3.0,0.0,,,63.04507650000001,8.8672097,,{'ENTSOE': ['50WP000000005152']},6604
4843,Nordvik,Hydro,,PP,Norway,5.0,0.0,,,60.23593570000001,5.362797799999999,,{'ENTSOE': ['50WP000000005160']},6490
4844,Norheimsund,Hydro,,PP,Norway,16.8,0.0,,,60.370886999999996,6.1456351,,{'ENTSOE': ['50WP000000005209']},6484
4845,Nuova lago,Geothermal,,PP,Italy,11.0,0.0,,,45.6049385,10.6351414,,{'ENTSOE': ['26WIMPI-S09NLVGU']},3674
4846,Nuovo pignone ms,OCGT,,PP,Italy,31.0,0.0,,,44.023581799999995,10.1144187,,{'ENTSOE': ['26WIMPI-S09NPMVB']},2336
4847,Ofoten,Hydro,,PP,Norway,5.5,0.0,,,68.522442,17.005734,,{'ENTSOE': ['50WP00000000528U']},6725
4848,Ogndal,Hydro,,PP,Norway,13.7,0.0,,,64.01501929999999,11.4952627,,{'ENTSOE': ['50WP000000005314']},6559
4849,Oradea,Lignite,,PP,Romania,170.0,0.0,,,47.04650050000001,21.9189438,,{'ENTSOE': ['30W-CET-ORAD---W']},3232
4850,Orkdal,Hydro,,PP,Norway,41.0,0.0,,,63.30241299999999,9.8477711,,{'ENTSOE': ['50WP00000000537T']},6604
4851,Ortern,Hydro,,PP,Norway,13.0,0.0,,,69.32814090000001,18.6939618,,{'ENTSOE': ['50WP00000000843M']},6757
4852,Osteroy,Hydro,,PP,Norway,1.1,0.0,,,60.53728369999999,5.5330403,,{'ENTSOE': ['50WP00000000545U']},6414
4853,Osvatn,Hydro,,PP,Norway,2.5,0.0,,,59.8624191,8.1278883,,{'ENTSOE': ['50WP00000000546S']},6428
4854,Ovre vinstra,Hydro,,PP,Norway,150.0,0.0,,,61.592357400000004,9.756666300000001,,{'ENTSOE': ['50WP00000000852L']},6610
4855,Paraviso,Hydro,,PP,Italy,35.0,0.0,,,45.8686295,13.1455843,,{'ENTSOE': ['26WIMPI-S03UPTVS']},3449
4856,Paterno' c.le,Hydro,,PP,Italy,12.0,0.0,,,37.5671795,14.9017568,,{'ENTSOE': ['26WIMPI-S19PTRNG']},1351
4857,Pergen,OCGT,,PP,Netherlands,260.0,0.0,,,52.67493680000001,4.7063945999999985,,"{'ENTSOE': ['49W000000000092P', '49W000000000094L']}",5008
4858,Polimeri europa s.p.a. porto torres,Other,,PP,Italy,30.0,0.0,,,40.8333682,8.402292899999999,,{'ENTSOE': ['26WIMPI-S20EPYPZ']},1382
4859,Pont,Hydro,,PP,Italy,59.0,0.0,,,45.594928,7.798356999999997,,"{'ENTSOE': ['26WIMYI-S01PANTB', '26WIMPI-S02PNSME']}",3629
4860,Ponte marm,Hydro,,PP,Italy,16.0,0.0,,,45.521229999999996,11.0426118,,{'ENTSOE': ['26WIMPI-S01PMNTP']},3685
4861,Portotorre,Hydro,,PP,Italy,11.0,0.0,,,40.8333682,8.402292899999999,,{'ENTSOE': ['26WIMPI-S03PRTTC']},1382
4862,Preci,Hydro,,PP,Italy,9.0,0.0,,,42.880663899999995,13.039638499999999,,{'ENTSOE': ['26WIMPI-S10PRCEU']},2231
4863,Priolo c.le,Other,,PP,Italy,744.0,0.0,,,37.15785839999999,15.1837006,,{'ENTSOE': ['26WIMPI-S19PCRLE']},1350
4864,Progresu,Other,,PP,Romania,184.0,0.0,,,44.358228499999996,26.460381899999994,,{'ENTSOE': ['30W-CET-PROGR--Z']},2000
4865,Ptolemaida,Lignite,,PP,Greece,506.0,0.0,,,40.512996799999996,21.6784663,,"{'ENTSOE': ['29WAISPTOLEM-II6', '29WAISPTOLEMIII4', '29WAISPTOLEM-IVH']}",1310
4866,Radalen,Hydro,,PP,Norway,23.9,0.0,,,60.290353,5.315834,,{'ENTSOE': ['50WP00000000591N']},6490
4867,Ranasfo,Hydro,,PP,Norway,149.0,0.0,,,60.0314443,11.3368394,,"{'ENTSOE': ['50WP00000000593J', '50WP00000000592L']}",6373
4868,Rance,Other,,PP,France,240.0,0.0,,,48.5690229,-1.9965277,,{'ENTSOE': ['17W100P100P0272C']},4102
4869,Ranes,Hydro,,PP,Norway,5.8,0.0,,,69.9135488,19.260346600000002,,{'ENTSOE': ['50WP00000000555R']},6753
4870,Rasdalen,Hydro,,PP,Norway,5.2,0.0,,,60.61967740000001,5.9665766,,{'ENTSOE': ['50WP00000000557N']},6484
4871,Ratino,OCGT,,PP,Italy,421.0,0.0,,,41.5846237,14.5855106,,{'ENTSOE': ['26WIMPI-S16CSSCB']},2228
4872,Rea dalmine,Waste,,PP,Italy,15.0,0.0,,,45.634148100000004,9.608064500000001,,{'ENTSOE': ['26WIMPI-S03RDLMM']},3664
4873,Reinskar,Hydro,,PP,Norway,11.9,0.0,,,69.93691690000001,19.628953,,{'ENTSOE': ['50WP00000000562U']},6753
4874,Rende ecosesto,Bioenergy,,PP,Italy,14.0,0.0,,,39.37343,16.2384,,{'ENTSOE': ['26WIMPI-S18RENDU']},1343
4875,Repvag,Hydro,Pv,PP,Norway,5.8,0.0,,,70.7469373,25.6719361,,{'ENTSOE': ['50WP00000000570V']},6739
4876,Rio pusteria,Hydro,,PP,Italy,21.0,0.0,,,46.79652110000001,11.668100099999998,,{'ENTSOE': ['26WIMPI-S04RPST7']},3403
4877,Rod,Hydro,,PP,Norway,23.6,0.0,,,59.07289009999999,10.943008500000001,,{'ENTSOE': ['50WP00000000581Q']},6374
4878,Rodne,Hydro,,PP,Norway,10.0,0.0,,,58.972747999999996,5.730048,,{'ENTSOE': ['50WP00000000584K']},6444
4879,Rossano te,OCGT,,PP,Italy,800.0,0.0,,,39.57633089999999,16.634288199999997,,{'ENTSOE': ['26WIMPI-S18RTSN9']},1343
4880,Rottenvik,Hydro,,PP,Norway,6.6,0.0,,,69.59124179999999,20.277213699999997,,{'ENTSOE': ['50WP00000000579D']},6753
4881,Roykas,Hydro,,PP,Norway,6.3,0.0,,,59.925686999999996,10.931697999999999,,{'ENTSOE': ['50WP00000000588C']},6481
4882,S. angelo,Hydro,,PP,Italy,43.0,0.0,,,42.5176481,14.060208,,{'ENTSOE': ['26WIMPI-S13ASCNS']},2238
4883,S.antonio,Hydro,,PP,Italy,72.0,0.0,,,37.6062545,15.1259696,,{'ENTSOE': ['26WIMPI-S04SNTNJ']},1345
4884,S.barbara,OCGT,,PP,Italy,391.0,0.0,,,40.1785479,15.257702300000002,,{'ENTSOE': ['26WIMPI-S09SBRBU']},1361
4885,S.e.f. srl,Other,,PP,Italy,700.0,0.0,,,45.685598,10.402355,,{'ENTSOE': ['26WIMPI-S08EFNP0']},3673
4886,S.foca,Hydro,,PP,Italy,11.0,0.0,,,40.3020255,18.4036362,,{'ENTSOE': ['26WIMPI-S06SFCOE']},1324
4887,S.giacomo,Other,,PP,Italy,490.0,0.0,,,42.8000634,13.5719932,,{'ENTSOE': ['26WIMPI-S13S2GCF']},2229
4888,S.silvestro,Hydro,,PP,Italy,19.0,0.0,,,45.128057,10.7472492,,{'ENTSOE': ['26WIMPI-S04SSLSD']},2355
4889,Sacco,Bioenergy,,PP,Italy,12.0,0.0,,,40.37935969999999,15.4009508,,{'ENTSOE': ['26WIMPI-0030296C']},1377
4890,Sagnfossen,Hydro,,PP,Norway,7.0,0.0,,,61.162439600000006,12.4465564,,{'ENTSOE': ['50WP000000005989']},6372
4891,Saltdalelva,Hydro,,PP,Norway,5.5,0.0,,,69.5159772,19.2812944,,{'ENTSOE': ['50WP000000005997']},6753
4892,Salto,Hydro,,PP,Italy,9.0,0.0,,,42.3295739,13.0587399,,{'ENTSOE': ['26WIMPI-S03ISLIF']},2231
4893,Samnanger,Hydro,,PP,Norway,3.5,0.0,,,60.40484609999999,5.7232005999999975,,{'ENTSOE': ['50WP000000006027']},6414
4894,Saudebotn,Hydro,,PP,Norway,3.7,0.0,,,59.05540659999999,6.648529799999999,,{'ENTSOE': ['50WPI00000006065']},6443
4895,Scalelle,Hydro,,PP,Italy,7.0,0.0,,,45.18423019999999,7.650923400000001,,{'ENTSOE': ['26WIMPI-S12SCLLM']},3622
4896,Schluchsee,Hydro,,PP,Germany,870.0,0.0,,,47.818261299999996,8.1519136,,{'ENTSOE': ['11WD4SWSW5HD7--F']},3458
4897,Schluchseewerk,Hydro,,PP,Germany,893.0,0.0,,,47.5573968,8.045495200000001,,"{'ENTSOE': ['11WD4WEHR1HS---G', '11WD4SAEK2HS---S', '11WD4SWSW5HD4--R']}",3456
4898,Selbu,Hydro,,PP,Norway,1.3,0.0,,,63.21924539999999,11.04129,,{'ENTSOE': ['50WP000000006124']},6599
4899,Seterkraft,Hydro,,PP,Norway,5.2,0.0,,,59.915211899999996,10.6341605,,{'ENTSOE': ['50WP000000006132']},6481
4900,Sicet,Bioenergy,,PP,Italy,18.0,0.0,,,41.8900819,12.4996685,,{'ENTSOE': ['26WIMPI-S05SCTIU']},2216
4901,Silz,Hydro,,PP,Germany,500.0,0.0,,,49.147413799999995,7.949013700000001,,{'ENTSOE': ['11WD2SILT000157E']},4605
4902,Skjefst,Hydro,,PP,Norway,27.0,0.0,,,67.2327323,15.0213961,,"{'ENTSOE': ['50WP00000000629O', '50WP00000000628Q']}",6736
4903,Skjerdal,Hydro,,PP,Norway,5.0,0.0,,,60.9497515,7.1910707999999985,,{'ENTSOE': ['50WP000000006310']},6428
4904,Skoddeberg,Hydro,,PP,Norway,8.0,0.0,,,59.617228000000004,11.080573,,{'ENTSOE': ['50WP00000000635T']},6475
4905,Slind,Hydro,,PP,Norway,25.0,0.0,,,61.16464000000001,6.935662,,{'ENTSOE': ['50WP00000000643U']},6484
4906,Smestad,Hydro,,PP,Norway,1.5,0.0,,,59.937453399999995,10.68556,,{'ENTSOE': ['50WP00000000646O']},6481
4907,Soberg,Hydro,,PP,Norway,5.5,0.0,,,68.668296,14.418903,,{'ENTSOE': ['50WP00000000716T']},6736
4908,Spanne,Hydro,,PP,Norway,16.7,0.0,,,59.385469799999996,5.3239328000000015,,{'ENTSOE': ['50WP00000000657J']},6491
4909,Spigno cen,Hydro,,PP,Italy,12.0,0.0,,,41.3266062,13.694167199999999,,{'ENTSOE': ['26WIMPI-S01SCPGX']},2224
4911,Standal,Hydro,,PP,Norway,5.5,0.0,,,60.1082495,10.8812821,,{'ENTSOE': ['50WP00000000663O']},6481
4912,Steinaga,Hydro,,PP,Norway,6.0,0.0,,,66.97253289999999,14.4402435,,{'ENTSOE': ['50WP00000000669C']},6787
4913,Stokkelandsana,Hydro,,PP,Norway,32.0,0.0,,,58.36174299999999,7.0567356,,"{'ENTSOE': ['50WP00000000670R', '50WP00000000671P']}",6207
4914,Stokmarknes,Hydro,,PP,Norway,1.9,0.0,,,68.56483829999999,14.909871599999999,,{'ENTSOE': ['50WP00000000672N']},6736
4915,Stord,Hydro,,PP,Norway,1.8,0.0,,,59.7788338,5.5002279000000005,,{'ENTSOE': ['50WP00000000673L']},6491
4916,Stuttgart mã¼nster,Waste,,PP,Germany,178.9,0.0,,,48.8236812,9.2091081,,{'ENTSOE': ['11WD4MUST5G----B']},3507
4917,Sulcis centr,Other,,PP,Italy,432.0,0.0,,,39.0373917,8.418422399999999,,{'ENTSOE': ['26WIMPI-S20SCLC8']},1383
4919,Sundal,Hydro,,PP,Norway,4.6,0.0,,,60.1084549,6.2875345000000005,,{'ENTSOE': ['50WP00000000686C']},6484
4920,Suvdola,Hydro,,PP,Norway,13.4,0.0,,,59.14922929999999,8.7923385,,{'ENTSOE': ['50WP00000000690L']},6210
4921,Suviana,Hydro,,PP,Italy,27.0,0.0,,,44.137189,11.036530599999999,,{'ENTSOE': ['26WIMPI-S08SNVNQ']},2346
4922,Svartdalen,Hydro,,PP,Norway,7.3,0.0,,,59.586535,8.551169,,{'ENTSOE': ['50WP00000000693F']},6430
4923,Sylling,Hydro,,PP,Norway,9.2,0.0,,,59.894788399999996,10.2832074,,{'ENTSOE': ['50WP000000007120']},6465
4924,Tawnaghmore production,Other,,PP,Ireland,104.0,0.0,,,54.1934,-9.2206,,{'ENTSOE': ['47W000000000163L']},5914
4925,Tecnoborgo,Waste,,PP,Italy,10.0,0.0,,,45.0547046,9.731980400000001,,{'ENTSOE': ['26WIMPI-S08TCNB2']},2341
4926,Termica colleferro,Other,,PP,Italy,44.0,0.0,,,41.73550669999999,12.9696185,,{'ENTSOE': ['26WIMPI-0361630J']},2218
4927,Thamshavn,OCGT,,PP,Norway,31.0,0.0,,,63.32058490000001,9.8825433,,{'ENTSOE': ['50WP00000000737L']},6604
